code_sdr,nom_sdr,idugd,niveau_geo,qualite_geo,c1,symbole_c1,c58,symbole_c58,c63,symbole_c63,c64,symbole_c64,c65,symbole_c65,c68,symbole_c68,c69,symbole_c69,c70,symbole_c70,c78,symbole_c78,c86,symbole_c86,c89,symbole_c89,c97,symbole_c97,c126,symbole_c126,c127,symbole_c127,c128,symbole_c128,c1998,symbole_c1998,c1999,symbole_c1999,c2229,symbole_c2229
2463055,"Saint-Calixte, Municipalité (MÉ)",2021A00052463055,Subdivision de recensement,00000,6792,,5770,,40,,280,,30,,100,,470,,255,,1935,,330,,6770,,1100,,5750,,5570,,39320,,5750,,1835,,49.8,
2463060,"Sainte-Julienne, Municipalité (MÉ)",2021A00052463060,Subdivision de recensement,00000,11173,,9100,,35,,440,,55,,125,,580,,355,,3230,,525,,10905,,1255,,8835,,8650,,43080,,8840,,2250,,59.6,
2463065,"Saint-Liguori, Municipalité (MÉ)",2021A00052463065,Subdivision de recensement,00000,2066,,1710,,5,,95,,10,,25,,80,,100,,605,,70,,2020,,250,,1640,,1610,,50280,,1640,,260,,64.6,
2464008,"Terrebonne, Ville (V)",2021A00052464008,Subdivision de recensement,00000,119944,,96135,,285,,4115,,480,,1265,,5370,,4100,,34180,,5580,,118045,,10570,,94250,,91090,,53800,,94250,,17460,,65.7,
2464015,"Mascouche, Ville (V)",2021A00052464015,Subdivision de recensement,00000,51183,,41025,,130,,1785,,205,,525,,2335,,1800,,14720,,2490,,50085,,5040,,39930,,38905,,54150,,39930,,6650,,67.5,
2465005,"Laval, Ville (V)",2021A00052465005,Subdivision de recensement,00000,438366,,363160,,660,,10535,,1105,,5870,,23995,,20575,,120530,,20700,,429555,,47400,,354415,,341705,,51120,,354415,,62995,,60,
2466007,"Montréal-Est, Ville (V)",2021A00052466007,Subdivision de recensement,00000,4394,,3685,,10,,125,,20,,60,,330,,165,,1105,,330,,4255,,775,,3545,,3455,,44960,,3545,,875,,59.1,
2466023,"Montréal, Ville (V)",2021A00052466023,Subdivision de recensement,00000,1762949,,1492520,,2885,,28550,,2465,,31535,,113315,,69720,,428610,,89785,,1723210,,341350,,1453295,,1396365,,50120,,1453295,,228310,,59.2,
2466032,"Westmount, Ville (V)",2021A00052466032,Subdivision de recensement,00000,19658,,16820,,20,,350,,50,,265,,1150,,1135,,5340,,785,,19285,,3035,,16450,,15725,,151600,,16450,,855,,52.8,
2466047,"Montréal-Ouest, Ville (V)",2021A00052466047,Subdivision de recensement,00000,5115,,4155,,10,,55,,5,,55,,230,,145,,1490,,190,,5110,,415,,4155,,3990,,88100,,4155,,360,,63.2,
2466058,"Côte-Saint-Luc, Ville (V)",2021A00052466058,Subdivision de recensement,00000,34504,,28475,,35,,310,,70,,550,,2485,,2590,,8985,,1480,,33710,,5310,,27715,,26730,,59600,,27715,,2915,,50.9,
2466062,"Hampstead, Ville (V)",2021A00052466062,Subdivision de recensement,00000,7037,,5645,,5,,80,,5,,70,,270,,195,,1920,,235,,7040,,515,,5645,,5485,,126800,,5640,,305,,60.3,
2466072,"Mont-Royal, Ville (V)",2021A00052466072,Subdivision de recensement,00000,20953,,16695,,25,,330,,25,,300,,865,,730,,5765,,885,,20690,,1900,,16430,,15660,,105700,,16430,,1250,,57.3,
2466087,"Dorval, Ville (V)",2021A00052466087,Subdivision de recensement,00000,19302,,16650,,30,,410,,35,,290,,1390,,875,,5235,,915,,19015,,3315,,16375,,15960,,60450,,16375,,1740,,59.9,
2466092,"L'Île-Dorval, Ville (V)",2021A00052466092,Subdivision de recensement,09999,30,,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2466097,"Pointe-Claire, Ville (V)",2021A00052466097,Subdivision de recensement,00000,33488,,28605,,40,,650,,60,,505,,2205,,3050,,9100,,1380,,31560,,4080,,26680,,25660,,62300,,26675,,2550,,56.1,
2466102,"Kirkland, Ville (V)",2021A00052466102,Subdivision de recensement,00000,19413,,16340,,10,,335,,30,,180,,670,,720,,5845,,700,,19240,,875,,16170,,15425,,68400,,16170,,1380,,57.9,
2466107,"Beaconsfield, Ville (V)",2021A00052466107,Subdivision de recensement,00000,19277,,15810,,35,,315,,35,,190,,770,,670,,5650,,640,,19040,,1105,,15570,,14760,,87000,,15570,,1100,,59.1,
2466112,"Baie-D'Urfé, Ville (V)",2021A00052466112,Subdivision de recensement,00000,3764,,3255,,5,,80,,0,,30,,110,,215,,1125,,110,,3660,,195,,3155,,2920,,91800,,3150,,240,,54.3,
2466117,"Sainte-Anne-de-Bellevue, Ville (V)",2021A00052466117,Subdivision de recensement,00000,5027,,4480,,10,,105,,5,,90,,375,,305,,1225,,200,,4635,,750,,4090,,3920,,61200,,4090,,295,,61.6,
2466127,"Senneville, Village (VL)",2021A00052466127,Subdivision de recensement,00000,951,,825,,0,,35,,0,,10,,35,,30,,295,,25,,955,,60,,805,,785,,94800,,810,,60,,52.5,
2466142,"Dollard-Des Ormeaux, Ville (V)",2021A00052466142,Subdivision de recensement,00000,48403,,40515,,65,,575,,60,,655,,2385,,2255,,13750,,2150,,47925,,3705,,40045,,38435,,54950,,40045,,5215,,57.4,
2467005,"Saint-Mathieu, Municipalité (MÉ)",2021A00052467005,Subdivision de recensement,00000,2339,,1870,,5,,95,,5,,15,,120,,90,,680,,80,,2325,,235,,1845,,1815,,52950,,1845,,335,,68,
2467010,"Saint-Philippe, Ville (V)",2021A00052467010,Subdivision de recensement,00000,7597,,5975,,20,,280,,20,,65,,320,,160,,2250,,360,,7415,,575,,5805,,5670,,57350,,5805,,955,,72,
2467015,"La Prairie, Ville (V)",2021A00052467015,Subdivision de recensement,00000,26406,,21640,,50,,875,,80,,310,,1530,,945,,7545,,1205,,26195,,3370,,21430,,20780,,60050,,21430,,2780,,63.6,
2467020,"Candiac, Ville (V)",2021A00052467020,Subdivision de recensement,00000,22997,,18430,,60,,770,,70,,220,,1060,,700,,6670,,965,,22535,,1970,,17970,,17415,,79200,,17965,,1850,,65.1,
2467025,"Delson, Ville (V)",2021A00052467025,Subdivision de recensement,00000,8328,,6830,,20,,290,,30,,85,,435,,310,,2465,,390,,8320,,960,,6820,,6600,,50880,,6820,,1240,,63.9,
2467030,"Sainte-Catherine, Ville (V)",2021A00052467030,Subdivision de recensement,00000,17347,,14440,,45,,600,,70,,180,,890,,985,,4900,,840,,16595,,1910,,13695,,13310,,51500,,13690,,2670,,66.5,
2467035,"Saint-Constant, Ville (V)",2021A00052467035,Subdivision de recensement,00000,29954,,23950,,70,,960,,110,,290,,1270,,835,,8860,,1265,,29755,,2370,,23780,,23070,,54400,,23775,,4140,,68.2,
2467040,"Saint-Isidore, Paroisse (municipalité de) (PE)",2021A00052467040,Subdivision de recensement,00000,2769,,2300,,10,,80,,5,,20,,100,,95,,805,,95,,2690,,245,,2215,,2175,,50280,,2220,,440,,66.7,
2467045,"Mercier, Ville (V)",2021A00052467045,Subdivision de recensement,00000,14626,,11385,,30,,485,,50,,135,,580,,435,,4260,,640,,14570,,1095,,11325,,10985,,55150,,11330,,1895,,67.7,
2467050,"Châteauguay, Ville (V)",2021A00052467050,Subdivision de recensement,00000,50815,,41480,,85,,1415,,150,,675,,2720,,2665,,14175,,2660,,49995,,5540,,40660,,39255,,46600,,40665,,7705,,58.4,
2467055,"Léry, Ville (V)",2021A00052467055,Subdivision de recensement,00000,2390,,1995,,5,,110,,15,,30,,125,,85,,720,,85,,2390,,260,,1995,,1960,,61250,,1995,,265,,64.7,
2467802,"Kahnawake, Réserve indienne (IRI)",2021A00052467802,Subdivision de recensement,19999,,..,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2468005,"Saint-Bernard-de-Lacolle, Municipalité (MÉ)",2021A00052468005,Subdivision de recensement,00000,1542,,1275,,5,,55,,0,,15,,50,,55,,475,,50,,1535,,130,,1285,,1250,,46900,,1280,,370,,63.3,
2468010,"Hemmingford, Village (VL)",2021A00052468010,Subdivision de recensement,00000,829,,670,,0,,30,,0,,10,,75,,45,,240,,55,,825,,130,,650,,650,,40100,,650,,175,,64.6,
2468015,"Hemmingford, Canton (municipalité de) (CT)",2021A00052468015,Subdivision de recensement,00000,1995,,1685,,5,,80,,15,,15,,105,,85,,595,,60,,1935,,220,,1655,,1635,,43480,,1655,,420,,55.3,
2468020,"Sainte-Clotilde, Municipalité (MÉ)",2021A00052468020,Subdivision de recensement,00000,2646,,2215,,0,,50,,10,,35,,155,,85,,570,,90,,1965,,195,,1540,,1510,,44320,,1540,,510,,66.6,
2468025,"Saint-Patrice-de-Sherrington, Municipalité (MÉ)",2021A00052468025,Subdivision de recensement,00000,1963,,1635,,5,,55,,10,,15,,80,,65,,580,,85,,1920,,180,,1610,,1600,,44880,,1610,,500,,66.5,
2468030,"Napierville, Municipalité (MÉ)",2021A00052468030,Subdivision de recensement,00000,4020,,3280,,10,,105,,25,,35,,205,,230,,1145,,190,,3865,,470,,3130,,3060,,47320,,3130,,740,,63.7,
2468035,"Saint-Cyprien-de-Napierville, Municipalité (MÉ)",2021A00052468035,Subdivision de recensement,00000,1735,,1410,,0,,65,,5,,20,,60,,55,,525,,60,,1735,,150,,1440,,1415,,45560,,1440,,370,,64.6,
2468040,"Saint-Jacques-le-Mineur, Municipalité (MÉ)",2021A00052468040,Subdivision de recensement,00000,1766,,1440,,5,,70,,5,,10,,65,,55,,530,,65,,1740,,180,,1385,,1360,,50920,,1385,,290,,73.6,
2468045,"Saint-Édouard, Municipalité (MÉ)",2021A00052468045,Subdivision de recensement,00000,1365,,1080,,0,,45,,0,,5,,50,,50,,390,,60,,1340,,120,,1080,,1055,,47500,,1080,,310,,69,
2468050,"Saint-Michel, Municipalité (MÉ)",2021A00052468050,Subdivision de recensement,00000,3521,,2860,,5,,110,,10,,25,,130,,100,,970,,120,,3345,,290,,2635,,2595,,54800,,2635,,645,,72.5,
2468055,"Saint-Rémi, Ville (V)",2021A00052468055,Subdivision de recensement,00000,8957,,7310,,30,,270,,55,,85,,480,,475,,2440,,420,,8545,,1165,,6895,,6760,,47440,,6895,,1905,,63.2,
2469005,"Havelock, Canton (municipalité de) (CT)",2021A00052469005,Subdivision de recensement,00000,756,,645,,0,,25,,0,,5,,45,,45,,210,,25,,755,,130,,670,,660,,39100,,670,,195,,50,
2469010,"Franklin, Municipalité (MÉ)",2021A00052469010,Subdivision de recensement,00000,1635,,1370,,0,,45,,10,,20,,90,,75,,470,,65,,1620,,230,,1355,,1345,,43320,,1355,,280,,54.6,
2469017,"Saint-Chrysostome, Municipalité (MÉ)",2021A00052469017,Subdivision de recensement,00000,2582,,2125,,0,,85,,10,,25,,135,,115,,720,,115,,2550,,360,,2095,,2065,,41280,,2095,,680,,59.4,
2469025,"Howick, Municipalité (MÉ)",2021A00052469025,Subdivision de recensement,00000,850,,650,,0,,10,,5,,15,,40,,25,,230,,45,,850,,105,,590,,580,,47400,,595,,80,,66.4,
2469030,"Très-Saint-Sacrement, Paroisse (municipalité de) (PE)",2021A00052469030,Subdivision de recensement,00000,1189,,950,,0,,25,,5,,15,,55,,35,,350,,40,,1190,,120,,960,,920,,57200,,955,,210,,64.9,
2469037,"Ormstown, Municipalité (MÉ)",2021A00052469037,Subdivision de recensement,00000,3917,,3280,,10,,130,,20,,75,,225,,280,,1100,,205,,3770,,570,,3150,,3080,,41840,,3150,,775,,57.6,
2469045,"Hinchinbrooke, Municipalité (MÉ)",2021A00052469045,Subdivision de recensement,00000,2187,,1880,,10,,85,,5,,30,,135,,140,,640,,75,,2190,,355,,1860,,1830,,39560,,1860,,475,,55.6,
2469050,"Elgin, Municipalité (MÉ)",2021A00052469050,Subdivision de recensement,00000,389,,340,,0,,10,,5,,10,,20,,15,,120,,10,,390,,55,,350,,340,,45000,,350,,55,,50,
2469055,"Huntingdon, Ville (V)",2021A00052469055,Subdivision de recensement,00000,2556,,2185,,10,,65,,5,,50,,210,,230,,660,,160,,2440,,500,,2055,,1985,,35120,,2055,,680,,46,
2469060,"Godmanchester, Canton (municipalité de) (CT)",2021A00052469060,Subdivision de recensement,00000,1403,,1170,,0,,65,,5,,25,,70,,50,,420,,50,,1405,,155,,1180,,1175,,36500,,1185,,275,,56.5,
2469065,"Sainte-Barbe, Municipalité (MÉ)",2021A00052469065,Subdivision de recensement,00000,1609,,1405,,5,,95,,20,,25,,80,,55,,535,,65,,1610,,180,,1390,,1375,,52100,,1390,,370,,55.8,
2469070,"Saint-Anicet, Municipalité (MÉ)",2021A00052469070,Subdivision de recensement,00000,2754,,2440,,15,,150,,20,,30,,170,,145,,860,,100,,2750,,420,,2465,,2415,,41880,,2465,,585,,49.1,
2469075,"Dundee, Canton (municipalité de) (CT)",2021A00052469075,Subdivision de recensement,00010,386,,330,,5,,15,,0,,0,,20,,25,,115,,10,,390,,45,,345,,330,,38200,,345,,90,,43.5,
2469802,"Akwesasne, Réserve indienne (IRI)",2021A00052469802,Subdivision de recensement,19999,,..,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2470005,"Saint-Urbain-Premier, Municipalité (MÉ)",2021A00052470005,Subdivision de recensement,00000,1332,,1045,,5,,50,,5,,10,,50,,50,,390,,45,,1330,,105,,1070,,1040,,57500,,1075,,240,,65.1,
2470012,"Sainte-Martine, Municipalité (MÉ)",2021A00052470012,Subdivision de recensement,00000,5664,,4595,,20,,210,,40,,65,,285,,195,,1675,,265,,5655,,680,,4600,,4505,,48640,,4600,,925,,64.3,
2470022,"Beauharnois, Ville (V)",2021A00052470022,Subdivision de recensement,00000,13638,,11410,,35,,500,,80,,145,,840,,690,,3930,,680,,13520,,2220,,11300,,11065,,45680,,11295,,2450,,59.3,
2470030,"Saint-Étienne-de-Beauharnois, Municipalité (MÉ)",2021A00052470030,Subdivision de recensement,00000,1099,,850,,0,,30,,5,,0,,35,,35,,330,,30,,1100,,85,,870,,845,,54300,,870,,190,,69,
2470035,"Saint-Louis-de-Gonzague, Paroisse (municipalité de) (PE)",2021A00052470035,Subdivision de recensement,00000,1950,,1490,,5,,70,,5,,20,,75,,50,,585,,85,,1950,,170,,1475,,1465,,47760,,1475,,325,,69.2,
2470040,"Saint-Stanislas-de-Kostka, Municipalité (MÉ)",2021A00052470040,Subdivision de recensement,00000,1852,,1535,,0,,85,,15,,20,,85,,60,,575,,70,,1840,,205,,1480,,1475,,53700,,1475,,320,,60,
2470052,"Salaberry-de-Valleyfield, Ville (V)",2021A00052470052,Subdivision de recensement,00000,42787,,36530,,120,,1690,,255,,520,,3190,,2490,,11740,,2215,,41200,,7745,,34960,,34360,,44080,,34960,,8910,,54.6,
2471005,"Rivière-Beaudette, Municipalité (MÉ)",2021A00052471005,Subdivision de recensement,00000,2489,,2000,,10,,85,,10,,25,,90,,60,,740,,75,,2465,,235,,1990,,1950,,50880,,1995,,405,,64.2,
2471015,"Saint-Télesphore, Municipalité (MÉ)",2021A00052471015,Subdivision de recensement,00000,754,,595,,0,,35,,10,,10,,35,,30,,210,,20,,755,,110,,550,,545,,37600,,550,,90,,59.1,
2471020,"Saint-Polycarpe, Municipalité (MÉ)",2021A00052471020,Subdivision de recensement,00000,2372,,1890,,10,,70,,5,,20,,105,,70,,700,,100,,2365,,285,,1870,,1825,,44520,,1870,,425,,66.3,
2471025,"Saint-Zotique, Municipalité (MÉ)",2021A00052471025,Subdivision de recensement,00000,9618,,7725,,20,,420,,75,,110,,495,,310,,2870,,435,,9585,,1055,,7695,,7535,,52000,,7695,,1465,,65,
2471033,"Les Coteaux, Municipalité (MÉ)",2021A00052471033,Subdivision de recensement,00000,5643,,4545,,20,,210,,20,,60,,325,,190,,1660,,350,,5620,,715,,4520,,4445,,49360,,4520,,930,,68.4,
2471040,"Coteau-du-Lac, Ville (V)",2021A00052471040,Subdivision de recensement,00000,7473,,6135,,25,,280,,25,,65,,375,,300,,2170,,330,,7200,,755,,5860,,5705,,57050,,5860,,1010,,65.9,
2471045,"Saint-Clet, Municipalité (MÉ)",2021A00052471045,Subdivision de recensement,00000,1700,,1400,,5,,65,,5,,20,,75,,65,,510,,75,,1700,,185,,1400,,1355,,45600,,1400,,360,,67.9,
2471050,"Les Cèdres, Municipalité (MÉ)",2021A00052471050,Subdivision de recensement,00000,7184,,5810,,15,,300,,30,,50,,315,,155,,2155,,290,,7155,,570,,5775,,5610,,52350,,5775,,975,,70.1,
2471055,"Pointe-des-Cascades, Village (VL)",2021A00052471055,Subdivision de recensement,00000,1775,,1390,,0,,70,,0,,20,,90,,50,,515,,85,,1770,,220,,1370,,1350,,52500,,1370,,205,,70.8,
2471060,"L'Île-Perrot, Ville (V)",2021A00052471060,Subdivision de recensement,00000,11638,,9820,,30,,380,,40,,205,,850,,510,,3195,,645,,11185,,1705,,9365,,9165,,48720,,9365,,1605,,63.6,
2471065,"Notre-Dame-de-l'Île-Perrot, Ville (V)",2021A00052471065,Subdivision de recensement,00000,11427,,9315,,15,,435,,40,,95,,435,,265,,3465,,390,,11420,,615,,9310,,8940,,62400,,9310,,975,,66.3,
2471070,"Pincourt, Ville (V)",2021A00052471070,Subdivision de recensement,00000,14751,,11905,,35,,415,,35,,185,,810,,515,,4280,,675,,14700,,1315,,11855,,11475,,52950,,11860,,1660,,63.2,
2471075,"Terrasse-Vaudreuil, Municipalité (MÉ)",2021A00052471075,Subdivision de recensement,00000,1887,,1580,,5,,65,,5,,20,,140,,70,,555,,90,,1885,,240,,1585,,1560,,50000,,1585,,205,,64.4,
2471083,"Vaudreuil-Dorion, Ville (V)",2021A00052471083,Subdivision de recensement,00000,43268,,34720,,80,,1165,,105,,565,,2455,,1890,,11955,,1910,,42190,,4650,,33625,,32380,,51800,,33625,,5335,,64.7,
2471090,"Vaudreuil-sur-le-Lac, Village (VL)",2021A00052471090,Subdivision de recensement,00000,1361,,1135,,5,,55,,10,,10,,40,,30,,425,,35,,1365,,65,,1145,,1105,,69400,,1145,,155,,55.9,
2471095,"L'Île-Cadieux, Ville (V)",2021A00052471095,Subdivision de recensement,00909,120,,115,,0,,10,,0,,0,,5,,5,,45,,5,,120,,15,,140,,,x,,x,140,,0,,50,
2471100,"Hudson, Ville (V)",2021A00052471100,Subdivision de recensement,00000,5411,,4680,,15,,215,,25,,85,,310,,300,,1695,,195,,5410,,625,,4680,,4520,,76200,,4685,,325,,53.8,
2471105,"Saint-Lazare, Ville (V)",2021A00052471105,Subdivision de recensement,00000,22354,,17830,,40,,760,,60,,190,,750,,465,,6740,,735,,22350,,1070,,17830,,17080,,63800,,17830,,2215,,67.9,
2471110,"Sainte-Marthe, Municipalité (MÉ)",2021A00052471110,Subdivision de recensement,00000,1014,,865,,0,,30,,5,,10,,45,,30,,330,,45,,1010,,105,,915,,885,,54800,,920,,200,,67.9,
2471115,"Sainte-Justine-de-Newton, Municipalité (MÉ)",2021A00052471115,Subdivision de recensement,00000,947,,800,,0,,35,,0,,10,,50,,30,,270,,40,,940,,125,,820,,800,,38200,,820,,195,,62.8,
2471125,"Très-Saint-Rédempteur, Municipalité (MÉ)",2021A00052471125,Subdivision de recensement,00000,978,,815,,5,,55,,5,,5,,30,,25,,310,,25,,980,,65,,815,,780,,46700,,815,,155,,66.9,
2471133,"Rigaud, Ville (V)",2021A00052471133,Subdivision de recensement,00000,7854,,6580,,25,,310,,35,,100,,510,,360,,2280,,350,,7645,,980,,6375,,6190,,52200,,6375,,1080,,59.8,
2471140,"Pointe-Fortune, Village (VL)",2021A00052471140,Subdivision de recensement,00000,582,,500,,0,,20,,5,,5,,45,,25,,160,,20,,585,,85,,470,,455,,40600,,470,,115,,58.5,
2472005,"Saint-Eustache, Ville (V)",2021A00052472005,Subdivision de recensement,00000,45276,,37725,,95,,1615,,190,,515,,2850,,2380,,12905,,2265,,44275,,5795,,36720,,35715,,49360,,36725,,7050,,60.9,
2472010,"Deux-Montagnes, Ville (V)",2021A00052472010,Subdivision de recensement,00000,17915,,14650,,30,,620,,55,,205,,1070,,700,,5160,,950,,17600,,1975,,14335,,13930,,52550,,14335,,2235,,64.2,
2472015,"Sainte-Marthe-sur-le-Lac, Ville (V)",2021A00052472015,Subdivision de recensement,00000,19797,,15135,,40,,730,,80,,190,,830,,525,,5750,,820,,19755,,1710,,15100,,14590,,55600,,15100,,2415,,68.3,
2472020,"Pointe-Calumet, Municipalité (MÉ)",2021A00052472020,Subdivision de recensement,00000,6281,,5095,,20,,250,,30,,75,,340,,210,,1825,,340,,6285,,705,,5100,,4965,,45320,,5100,,1375,,65.2,
2472025,"Saint-Joseph-du-Lac, Municipalité (MÉ)",2021A00052472025,Subdivision de recensement,00000,7031,,5635,,10,,265,,25,,55,,295,,195,,2110,,295,,7010,,625,,5620,,5510,,54000,,5620,,1125,,67.1,
2472032,"Oka, Municipalité (MÉ)",2021A00052472032,Subdivision de recensement,00000,3968,,3290,,10,,160,,15,,35,,155,,170,,1175,,135,,3895,,425,,3215,,3170,,54300,,3215,,515,,60.5,
2472043,"Saint-Placide, Municipalité (MÉ)",2021A00052472043,Subdivision de recensement,00000,1784,,1545,,5,,95,,5,,20,,120,,75,,495,,55,,1685,,260,,1450,,1435,,50080,,1450,,270,,55.9,
2472802,"Kanesatake, Établissement indien (S-É)",2021A00052472802,Subdivision de recensement,19999,,..,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2473005,"Boisbriand, Ville (V)",2021A00052473005,Subdivision de recensement,00000,28308,,22765,,65,,1025,,95,,340,,1545,,910,,7990,,1345,,28270,,3255,,22725,,22170,,54100,,22725,,4190,,63.5,
2473010,"Sainte-Thérèse, Ville (V)",2021A00052473010,Subdivision de recensement,00000,26533,,23250,,65,,1005,,150,,370,,2320,,1835,,6855,,1430,,24850,,5370,,21565,,21145,,49560,,21570,,3985,,59.8,
2473015,"Blainville, Ville (V)",2021A00052473015,Subdivision de recensement,00000,59819,,48810,,115,,2335,,210,,535,,2690,,1870,,17435,,2620,,59010,,4855,,48010,,46645,,62700,,48010,,7035,,66.9,
2473020,"Rosemère, Ville (V)",2021A00052473020,Subdivision de recensement,00000,14090,,11620,,25,,645,,60,,125,,615,,430,,4250,,490,,14070,,1000,,11600,,11235,,67600,,11600,,1130,,60.6,
2473025,"Lorraine, Ville (V)",2021A00052473025,Subdivision de recensement,00000,9502,,7660,,30,,410,,40,,50,,280,,210,,2940,,300,,9500,,450,,7655,,7445,,76700,,7655,,635,,62.2,
2473030,"Bois-des-Filion, Ville (V)",2021A00052473030,Subdivision de recensement,00000,10159,,8240,,25,,350,,40,,125,,670,,355,,2895,,635,,10045,,1300,,8125,,7870,,51400,,8125,,1425,,67.1,
2473035,"Sainte-Anne-des-Plaines, Ville (V)",2021A00052473035,Subdivision de recensement,00000,15221,,12360,,50,,510,,65,,170,,685,,595,,4260,,730,,14510,,1545,,11660,,11335,,46440,,11660,,2775,,64.4,
2474005,"Mirabel, Ville (V)",2021A00052474005,Subdivision de recensement,00000,61108,,48490,,155,,2235,,245,,580,,2720,,1475,,17880,,2975,,60850,,6545,,48245,,47180,,53350,,48245,,8640,,69.7,
2475005,"Saint-Colomban, Ville (V)",2021A00052475005,Subdivision de recensement,00000,17740,,13665,,50,,700,,75,,105,,570,,310,,5245,,590,,17725,,1325,,13650,,13320,,53500,,13650,,2310,,69.7,
2475017,"Saint-Jérôme, Ville (V)",2021A00052475017,Subdivision de recensement,00000,80213,,67760,,210,,3110,,510,,1210,,6120,,4510,,21725,,4410,,77880,,14555,,65475,,63980,,44720,,65475,,15255,,55.9,
2475028,"Sainte-Sophie, Municipalité (MÉ)",2021A00052475028,Subdivision de recensement,00000,18080,,14180,,65,,705,,70,,110,,745,,415,,5275,,745,,17985,,1810,,14095,,13800,,47400,,14095,,3370,,68.1,
2475040,"Prévost, Ville (V)",2021A00052475040,Subdivision de recensement,00000,13692,,11210,,35,,745,,75,,120,,620,,365,,4220,,560,,13620,,1255,,11140,,10915,,56950,,11140,,1520,,62.2,
2475045,"Saint-Hippolyte, Municipalité (MÉ)",2021A00052475045,Subdivision de recensement,00000,10669,,8895,,40,,575,,65,,100,,535,,235,,3265,,380,,10655,,1350,,8880,,8745,,52700,,8880,,1285,,62.8,
2476008,"Saint-André-d'Argenteuil, Municipalité (MÉ)",2021A00052476008,Subdivision de recensement,00000,3053,,2580,,5,,140,,15,,30,,170,,140,,910,,130,,3010,,390,,2615,,2560,,42760,,2615,,520,,56.4,
2476020,"Lachute, Ville (V)",2021A00052476020,Subdivision de recensement,00000,14100,,12105,,55,,530,,75,,230,,1160,,1190,,3775,,840,,13360,,2555,,11365,,11065,,41760,,11365,,3410,,49.3,
2476025,"Gore, Canton (municipalité de) (CT)",2021A00052476025,Subdivision de recensement,01010,2283,,2050,,10,,130,,15,,20,,165,,70,,710,,65,,2285,,385,,2035,,2005,,49960,,2035,,330,,51.6,
2476030,"Mille-Isles, Municipalité (MÉ)",2021A00052476030,Subdivision de recensement,00000,1721,,1475,,5,,85,,10,,15,,80,,50,,535,,55,,1710,,210,,1535,,1475,,47360,,1535,,245,,51.5,
